PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,ageUnknown,cabinUnknown,hasNickname,hasTitle,A_Deck,B_Deck,C_Deck,D_Deck,E_Deck,F_Deck,G_Deck,Embarked_C,Embarked_Q,Embarked_S,isMale,isChild,isAdult,upperClassChild
225,1,1,38.0,1,0,90.0,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
226,0,3,22.0,0,0,9.35,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
227,1,2,19.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
228,0,3,20.5,0,0,7.25,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
229,0,2,18.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
230,0,3,21.773972602739725,3,1,25.4667,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
231,1,1,35.0,1,0,83.475,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,False,True,False
232,0,3,29.0,0,0,7.775,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
233,0,2,59.0,0,0,13.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
234,1,3,5.0,4,2,31.3875,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,False
235,0,2,24.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
236,0,3,21.773972602739725,0,0,7.55,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
237,0,2,44.0,1,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
238,1,2,8.0,0,2,26.25,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,True
239,0,2,19.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
240,0,2,33.0,0,0,12.275,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
241,0,3,21.773972602739725,1,0,14.4542,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
242,1,3,21.773972602739725,1,0,15.5,True,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
243,0,2,29.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
244,0,3,22.0,0,0,7.125,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
245,0,3,30.0,0,0,7.225,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
246,0,1,32.368090452261306,2,0,90.0,False,False,False,True,False,False,True,False,False,False,False,0.0,1.0,0.0,True,False,True,False
247,0,3,25.0,0,0,7.775,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
248,1,2,24.0,0,2,14.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
249,1,1,37.0,1,1,52.5542,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1.0,True,False,True,False
250,0,2,54.0,1,0,26.0,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
251,0,3,32.368090452261306,0,0,7.25,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
252,0,3,29.0,1,1,10.4625,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,False,False,True,False
253,0,1,62.0,0,0,26.55,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
254,0,3,30.0,1,0,16.1,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
255,0,3,41.0,0,2,20.2125,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
256,1,3,29.0,0,2,15.2458,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
257,1,1,35.898148148148145,0,0,79.2,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
258,1,1,30.0,0,0,86.5,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
259,1,1,35.0,0,0,512.3292,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
260,1,2,50.0,0,1,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
261,0,3,32.368090452261306,0,0,7.75,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
262,1,3,3.0,4,2,31.3875,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,True,False,False
263,0,1,52.0,1,1,79.65,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,True,False,True,False
264,0,1,40.0,0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
265,0,3,21.773972602739725,0,0,7.75,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
266,0,2,36.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
267,0,3,16.0,4,1,39.6875,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,False,False
268,1,3,25.0,1,0,7.775,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
269,1,1,58.0,0,1,153.4625,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,False,True,False
270,1,1,35.0,0,0,135.6333,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,False,True,False
271,0,1,32.368090452261306,0,0,31.0,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
272,1,3,25.0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
273,1,2,41.0,0,1,19.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
274,0,1,37.0,0,1,29.7,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,True,False,True,False
275,1,3,21.773972602739725,0,0,7.75,True,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
276,1,1,63.0,1,0,77.9583,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1.0,False,False,True,False
277,0,3,45.0,0,0,7.75,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
278,0,2,32.368090452261306,0,0,0.0,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
279,0,3,7.0,4,1,29.125,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,True,False,False
280,1,3,35.0,1,1,20.25,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
281,0,3,65.0,0,0,7.75,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
282,0,3,28.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
283,0,3,16.0,0,0,9.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,False,False
284,1,3,19.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
285,0,1,32.368090452261306,0,0,26.0,True,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
286,0,3,33.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
287,1,3,30.0,0,0,9.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
288,0,3,22.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
289,1,2,42.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
290,1,3,22.0,0,0,7.75,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
291,1,1,26.0,0,0,78.85,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
292,1,1,19.0,1,0,91.0792,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
293,0,2,36.0,0,0,12.875,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,True,False,True,False
294,0,3,24.0,0,0,8.85,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
295,0,3,24.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
296,0,1,32.368090452261306,0,0,27.7208,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
297,0,3,23.5,0,0,7.2292,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
298,0,1,2.0,1,2,151.55,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,True,False,True
299,1,1,32.368090452261306,0,0,30.5,True,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
300,1,1,50.0,0,1,247.5208,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
301,1,3,21.773972602739725,0,0,7.75,True,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
302,1,3,32.368090452261306,2,0,23.25,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
303,0,3,19.0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
304,1,2,21.773972602739725,0,0,12.35,True,False,False,False,False,False,False,False,True,False,False,0.0,1.0,0.0,False,False,True,False
305,0,3,32.368090452261306,0,0,8.05,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
306,1,1,0.92,1,2,151.55,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,True,False,True
307,1,1,21.773972602739725,0,0,110.8833,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
308,1,1,17.0,1,0,108.9,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,False,False,False,False
309,0,2,30.0,1,0,24.0,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
310,1,1,30.0,0,0,56.9292,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,False,False,True,False
311,1,1,24.0,0,0,83.1583,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,False,False,True,False
312,1,1,18.0,2,2,262.375,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
313,0,2,26.0,1,1,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
314,0,3,28.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
315,0,2,43.0,1,1,26.25,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
316,1,3,26.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
317,1,2,24.0,1,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
318,0,2,32.368090452261306,0,0,14.0,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
319,1,1,31.0,0,2,164.8667,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,False,True,False
320,1,1,40.0,1,1,134.5,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,False,False,True,False
321,0,3,22.0,0,0,7.25,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
322,0,3,27.0,0,0,7.8958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
323,1,2,30.0,0,0,12.35,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
324,1,2,22.0,1,1,29.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
325,0,3,32.368090452261306,8,2,69.55,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
326,1,1,36.0,0,0,135.6333,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,False,False,True,False
327,0,3,61.0,0,0,6.2375,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
328,1,2,36.0,0,0,13.0,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1.0,False,False,True,False
329,1,3,31.0,1,1,20.525,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
330,1,1,16.0,0,1,57.9792,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,False,False,False,False
331,1,3,21.773972602739725,2,0,23.25,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
332,0,1,45.5,0,0,28.5,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
333,0,1,38.0,0,1,153.4625,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
334,0,3,16.0,2,0,18.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,False,False
335,1,1,35.898148148148145,1,0,133.65,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
336,0,3,32.368090452261306,0,0,7.8958,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
337,0,1,29.0,1,0,66.6,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
338,1,1,41.0,0,0,134.5,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,False,False,True,False
339,1,3,45.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
340,0,1,45.0,0,0,35.5,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
341,1,2,2.0,1,1,26.0,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,True,True,False,True
342,1,1,24.0,3,2,263.0,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,False,False,True,False
343,0,2,28.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
344,0,2,25.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
345,0,2,36.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
346,1,2,24.0,0,0,13.0,False,False,True,False,False,False,False,False,False,True,False,0.0,0.0,1.0,False,False,True,False
347,1,2,40.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
348,1,3,35.898148148148145,1,0,16.1,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
349,1,3,3.0,1,1,15.9,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,True,False,False
350,0,3,42.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
351,0,3,23.0,0,0,9.225,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
352,0,1,32.368090452261306,0,0,35.0,True,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
353,0,3,15.0,1,1,7.2292,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,False,False
354,0,3,25.0,1,0,17.8,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
355,0,3,32.368090452261306,0,0,7.225,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
356,0,3,28.0,0,0,9.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
357,1,1,22.0,0,1,55.0,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,False,False,True,False
358,0,2,38.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
359,1,3,21.773972602739725,0,0,7.8792,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
360,1,3,21.773972602739725,0,0,7.8792,True,True,True,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
361,0,3,40.0,1,4,27.9,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
362,0,2,29.0,1,0,27.7208,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
363,0,3,45.0,0,1,14.4542,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
364,0,3,35.0,0,0,7.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
365,0,3,32.368090452261306,1,0,15.5,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
366,0,3,30.0,0,0,7.25,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
367,1,1,60.0,1,0,75.25,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,False,False,True,False
368,1,3,35.898148148148145,0,0,7.2292,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
369,1,3,21.773972602739725,0,0,7.75,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,False,False,True,False
370,1,1,24.0,0,0,69.3,False,False,False,True,False,True,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
371,1,1,25.0,1,0,55.4417,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,0.0,True,False,True,False
372,0,3,18.0,1,0,6.4958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
373,0,3,19.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
374,0,1,22.0,0,0,135.6333,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
375,0,3,3.0,3,1,21.075,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,False
376,1,1,35.898148148148145,1,0,82.1708,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
377,1,3,22.0,0,0,7.25,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
378,0,1,27.0,0,2,211.5,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,0.0,True,False,True,False
379,0,3,20.0,0,0,4.0125,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
380,0,3,19.0,0,0,7.775,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
381,1,1,42.0,0,0,227.525,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,True,False
382,1,3,1.0,0,2,15.7417,False,True,True,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,True,False,False
383,0,3,32.0,0,0,7.925,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
384,1,1,35.0,1,0,52.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
385,0,3,32.368090452261306,0,0,7.8958,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
386,0,2,18.0,0,0,73.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
387,0,3,1.0,5,2,46.9,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,True,False,False
388,1,2,36.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
389,0,3,32.368090452261306,0,0,7.7292,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
390,1,2,17.0,0,0,12.0,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,False,False,False
391,1,1,36.0,1,2,120.0,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
392,1,3,21.0,0,0,7.7958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
393,0,3,28.0,2,0,7.925,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
394,1,1,23.0,1,0,113.275,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,False,False,True,False
395,1,3,24.0,0,2,16.7,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,False,False,True,False
396,0,3,22.0,0,0,7.7958,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
397,0,3,31.0,0,0,7.8542,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
398,0,2,46.0,0,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
399,0,2,32.368090452261306,0,0,10.5,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
400,1,2,28.0,0,0,12.65,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
401,1,3,39.0,0,0,7.925,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
402,0,3,26.0,0,0,8.05,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
403,0,3,21.0,1,0,9.825,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
404,0,3,28.0,1,0,15.85,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
405,0,3,20.0,0,0,8.6625,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
406,0,2,34.0,1,0,21.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
407,0,3,51.0,0,0,7.75,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
408,1,2,3.0,1,1,18.75,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,True,False,True
409,0,3,21.0,0,0,7.775,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
410,0,3,21.773972602739725,3,1,25.4667,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
411,0,3,32.368090452261306,0,0,7.8958,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
412,0,3,32.368090452261306,0,0,6.8583,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
413,1,1,33.0,1,0,90.0,False,False,False,False,False,False,True,False,False,False,False,0.0,1.0,0.0,False,False,True,False
414,0,2,32.368090452261306,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
415,1,3,44.0,0,0,7.925,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
416,0,3,35.898148148148145,0,0,8.05,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
417,1,2,34.0,1,1,32.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
418,1,2,18.0,0,2,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
419,0,2,30.0,0,0,13.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
420,0,3,10.0,0,2,24.15,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,True,False,False
421,0,3,32.368090452261306,0,0,7.8958,True,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,True,False,True,False
422,0,3,21.0,0,0,7.7333,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
423,0,3,29.0,0,0,7.875,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
424,0,3,28.0,1,1,14.4,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
425,0,3,18.0,1,1,20.2125,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
426,0,3,32.368090452261306,0,0,7.25,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
427,1,2,28.0,1,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
428,1,2,19.0,0,0,26.0,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
429,0,3,32.368090452261306,0,0,7.75,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,True,False,True,False
430,1,3,32.0,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,True,False,True,False
431,1,1,28.0,0,0,26.55,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
432,1,3,35.898148148148145,1,0,16.1,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
433,1,2,42.0,1,0,26.0,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
434,0,3,17.0,0,0,7.125,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,False,False
435,0,1,50.0,1,0,55.9,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,1.0,True,False,True,False
436,1,1,14.0,1,2,120.0,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,1.0,False,False,False,False
437,0,3,21.0,2,2,34.375,False,True,True,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
438,1,2,24.0,2,3,18.75,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
439,0,1,64.0,1,4,263.0,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
440,0,2,31.0,0,0,10.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
441,1,2,45.0,1,1,26.25,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
442,0,3,20.0,0,0,9.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
443,0,3,25.0,1,0,7.775,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
444,1,2,28.0,0,0,13.0,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,True,False
445,1,3,32.368090452261306,0,0,8.1125,True,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
446,1,1,4.0,0,2,81.8583,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1.0,True,True,False,True
447,1,2,13.0,0,1,19.5,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,False,False,False,False
448,1,1,34.0,0,0,26.55,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,True,False,True,False
449,1,3,5.0,2,1,19.2583,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,False,True,False,False
450,1,1,52.0,0,0,30.5,False,False,False,True,False,False,True,False,False,False,False,0.0,0.0,1.0,True,False,True,False
